Epoch 1, Batch 1, Embryo AAL839-6, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\AAL839-6\D2013.09.12_S0900_I132_WELL6_RUN1.jpeg
Epoch 1, Batch 3, Embryo DM1046-12, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\DM1046-12\D2016.12.01_S0549_I647_WELL12_RUN1.jpeg
Epoch 1, Batch 3, Embryo DM1046-12, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\DM1046-12\D2016.12.01_S0549_I647_WELL12_RUN1.jpeg
Epoch 1, Batch 3, Embryo DM1046-12, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\DM1046-12\D2016.12.01_S0549_I647_WELL12_RUN1.jpeg
Epoch 1, Batch 3, Embryo DM1046-12, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\DM1046-12\D2016.12.01_S0549_I647_WELL12_RUN1.jpeg
Epoch 1, Batch 3, Embryo DM1046-12, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\DM1046-12\D2016.12.01_S0549_I647_WELL12_RUN1.jpeg
Epoch 1, Batch 3, Embryo GA911-3, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\GA911-3\D2011.11.02_S0279_I132_WELL3_RUN1.jpeg
Epoch 1, Batch 3, Embryo GA911-3, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\GA911-3\D2011.11.02_S0279_I132_WELL3_RUN1.jpeg
Epoch 1, Batch 3, Embryo GA911-3, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\GA911-3\D2011.11.02_S0279_I132_WELL3_RUN1.jpeg
Epoch 1, Batch 3, Embryo GA911-3, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\GA911-3\D2011.11.02_S0279_I132_WELL3_RUN1.jpeg
Epoch 1, Batch 3, Embryo GA911-3, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\GA911-3\D2011.11.02_S0279_I132_WELL3_RUN1.jpeg
Epoch 1, Batch 3, Embryo GA911-3, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\GA911-3\D2011.11.02_S0279_I132_WELL3_RUN1.jpeg
Epoch 1, Batch 3, Embryo GA911-3, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\GA911-3\D2011.11.02_S0279_I132_WELL3_RUN1.jpeg
Epoch 1, Batch 3, Embryo HA1040-4, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\HA1040-4\D2013.10.31_S0941_I132_WELL4_RUN1.jpeg
Epoch 1, Batch 3, Embryo HA1040-4, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\HA1040-4\D2013.10.31_S0941_I132_WELL4_RUN1.jpeg
Epoch 1, Batch 3, Embryo HA1040-4, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\HA1040-4\D2013.10.31_S0941_I132_WELL4_RUN1.jpeg
Epoch 1, Batch 3, Embryo HA1040-4, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\HA1040-4\D2013.10.31_S0941_I132_WELL4_RUN1.jpeg
Epoch 1, Batch 3, Embryo HA1040-4, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\HA1040-4\D2013.10.31_S0941_I132_WELL4_RUN1.jpeg
Epoch 1, Batch 3, Embryo HA1040-4, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\HA1040-4\D2013.10.31_S0941_I132_WELL4_RUN1.jpeg
Epoch 1, Batch 3, Embryo HA1040-4, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\HA1040-4\D2013.10.31_S0941_I132_WELL4_RUN1.jpeg
Epoch 1, Batch 3, Embryo ADM715-1-2, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\ADM715-1-2\D2016.09.08_S0471_I647_WELL2_RUN1.jpeg
Epoch 1, Batch 3, Embryo ADM715-1-2, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\ADM715-1-2\D2016.09.08_S0471_I647_WELL2_RUN1.jpeg
Epoch 1, Batch 3, Embryo ADM715-1-2, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\ADM715-1-2\D2016.09.08_S0471_I647_WELL2_RUN1.jpeg
Epoch 1, Batch 3, Embryo ADM715-1-2, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\ADM715-1-2\D2016.09.08_S0471_I647_WELL2_RUN1.jpeg
Epoch 1, Batch 3, Embryo ADM715-1-2, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\ADM715-1-2\D2016.09.08_S0471_I647_WELL2_RUN1.jpeg
Epoch 1, Batch 3, Embryo ADM715-1-2, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\ADM715-1-2\D2016.09.08_S0471_I647_WELL2_RUN1.jpeg
Epoch 1, Batch 3, Embryo ADM715-1-2, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\ADM715-1-2\D2016.09.08_S0471_I647_WELL2_RUN1.jpeg
Epoch 1, Batch 3, Embryo QC211-2, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\QC211-2\D2015.03.09_S1335_I132_WELL2_RUN1.jpeg
Epoch 1, Batch 3, Embryo QC211-2, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\QC211-2\D2015.03.09_S1335_I132_WELL2_RUN1.jpeg
Epoch 1, Batch 3, Embryo QC211-2, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\QC211-2\D2015.03.09_S1335_I132_WELL2_RUN1.jpeg
Epoch 1, Batch 3, Embryo QC211-2, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\QC211-2\D2015.03.09_S1335_I132_WELL2_RUN1.jpeg
Epoch 1, Batch 3, Embryo QC211-2, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\QC211-2\D2015.03.09_S1335_I132_WELL2_RUN1.jpeg
Epoch 1, Batch 3, Embryo QC211-2, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\QC211-2\D2015.03.09_S1335_I132_WELL2_RUN1.jpeg
Epoch 1, Batch 3, Embryo QC211-2, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\QC211-2\D2015.03.09_S1335_I132_WELL2_RUN1.jpeg
Epoch 1, Batch 4, Embryo PE724-1, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\PE724-1\D2011.09.16_S0213_I132_WELL1_RUN1.jpeg
Epoch 1, Batch 4, Embryo PE724-1, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\PE724-1\D2011.09.16_S0213_I132_WELL1_RUN1.jpeg
Epoch 1, Batch 4, Embryo PE724-1, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\PE724-1\D2011.09.16_S0213_I132_WELL1_RUN1.jpeg
Epoch 1, Batch 4, Embryo PE724-1, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\PE724-1\D2011.09.16_S0213_I132_WELL1_RUN1.jpeg
Epoch 1, Batch 4, Embryo PE724-1, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\PE724-1\D2011.09.16_S0213_I132_WELL1_RUN1.jpeg
Epoch 1, Batch 4, Embryo PE724-1, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\PE724-1\D2011.09.16_S0213_I132_WELL1_RUN1.jpeg
Epoch 1, Batch 4, Embryo PE724-1, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\PE724-1\D2011.09.16_S0213_I132_WELL1_RUN1.jpeg
Epoch 1, Batch 4, Embryo BM256-1, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\BM256-1\D2017.03.08_S0635_I647_WELL1_RUN1.jpeg
Epoch 1, Batch 4, Embryo BM256-1, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\BM256-1\D2017.03.08_S0635_I647_WELL1_RUN1.jpeg
Epoch 1, Batch 4, Embryo BM256-1, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\BM256-1\D2017.03.08_S0635_I647_WELL1_RUN1.jpeg
Epoch 1, Batch 4, Embryo BM256-1, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\BM256-1\D2017.03.08_S0635_I647_WELL1_RUN1.jpeg
Epoch 1, Batch 4, Embryo BM256-1, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\BM256-1\D2017.03.08_S0635_I647_WELL1_RUN1.jpeg
Epoch 1, Batch 4, Embryo BM256-1, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\BM256-1\D2017.03.08_S0635_I647_WELL1_RUN1.jpeg
Epoch 1, Batch 4, Embryo BM256-1, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\BM256-1\D2017.03.08_S0635_I647_WELL1_RUN1.jpeg
Epoch 1, Batch 4, Embryo VN484-1, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\VN484-1\D2016.05.27_S0406_I647_WELL1_RUN1.jpeg
Epoch 1, Batch 4, Embryo VN484-1, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\VN484-1\D2016.05.27_S0406_I647_WELL1_RUN1.jpeg
Epoch 1, Batch 4, Embryo VN484-1, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\VN484-1\D2016.05.27_S0406_I647_WELL1_RUN1.jpeg
Epoch 1, Batch 4, Embryo VN484-1, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\VN484-1\D2016.05.27_S0406_I647_WELL1_RUN1.jpeg
Epoch 1, Batch 4, Embryo VN484-1, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\VN484-1\D2016.05.27_S0406_I647_WELL1_RUN1.jpeg
Epoch 1, Batch 4, Embryo VN484-1, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\VN484-1\D2016.05.27_S0406_I647_WELL1_RUN1.jpeg
Epoch 1, Batch 4, Embryo VN484-1, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\VN484-1\D2016.05.27_S0406_I647_WELL1_RUN1.jpeg
Epoch 1, Batch 4, Embryo LP284-3, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\LP284-3\D2014.03.25_S1050_I132_WELL3_RUN1.jpeg
Epoch 1, Batch 4, Embryo LP284-3, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\LP284-3\D2014.03.25_S1050_I132_WELL3_RUN1.jpeg
Epoch 1, Batch 4, Embryo LP284-3, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\LP284-3\D2014.03.25_S1050_I132_WELL3_RUN1.jpeg
Epoch 1, Batch 4, Embryo LP284-3, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\LP284-3\D2014.03.25_S1050_I132_WELL3_RUN1.jpeg
Epoch 1, Batch 4, Embryo LP284-3, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\LP284-3\D2014.03.25_S1050_I132_WELL3_RUN1.jpeg
Epoch 1, Batch 4, Embryo LP284-3, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\LP284-3\D2014.03.25_S1050_I132_WELL3_RUN1.jpeg
Epoch 1, Batch 4, Embryo LP284-3, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\LP284-3\D2014.03.25_S1050_I132_WELL3_RUN1.jpeg
Epoch 1, Batch 4, Embryo RS363-7, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\RS363-7\D2014.04.24_S1082_I132_WELL7_RUN1.jpeg
Epoch 1, Batch 4, Embryo RS363-7, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\RS363-7\D2014.04.24_S1082_I132_WELL7_RUN1.jpeg
Epoch 1, Batch 4, Embryo RS363-7, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\RS363-7\D2014.04.24_S1082_I132_WELL7_RUN1.jpeg
Epoch 1, Batch 4, Embryo RS363-7, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\RS363-7\D2014.04.24_S1082_I132_WELL7_RUN1.jpeg
Epoch 1, Batch 4, Embryo RS363-7, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\RS363-7\D2014.04.24_S1082_I132_WELL7_RUN1.jpeg
Epoch 1, Batch 4, Embryo RS363-7, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\RS363-7\D2014.04.24_S1082_I132_WELL7_RUN1.jpeg
Epoch 1, Batch 4, Embryo RS363-7, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\RS363-7\D2014.04.24_S1082_I132_WELL7_RUN1.jpeg
Epoch 1, Batch 4, Embryo BY829-3, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\BY829-3\D2013.09.10_S0897_I132_WELL3_RUN1.jpeg
Epoch 1, Batch 4, Embryo BY829-3, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\BY829-3\D2013.09.10_S0897_I132_WELL3_RUN1.jpeg
Epoch 1, Batch 4, Embryo BY829-3, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\BY829-3\D2013.09.10_S0897_I132_WELL3_RUN1.jpeg
Epoch 1, Batch 4, Embryo BY829-3, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\BY829-3\D2013.09.10_S0897_I132_WELL3_RUN1.jpeg
Epoch 1, Batch 4, Embryo BY829-3, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\BY829-3\D2013.09.10_S0897_I132_WELL3_RUN1.jpeg
Epoch 1, Batch 4, Embryo BY829-3, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\BY829-3\D2013.09.10_S0897_I132_WELL3_RUN1.jpeg
Epoch 1, Batch 4, Embryo BY829-3, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\BY829-3\D2013.09.10_S0897_I132_WELL3_RUN1.jpeg
Epoch 1, Batch 4, Embryo CA658-12, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\CA658-12\D2017.06.23_S0741_I647_WELL12_RUN1.jpeg
Epoch 1, Batch 4, Embryo CA658-12, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\CA658-12\D2017.06.23_S0741_I647_WELL12_RUN1.jpeg
Epoch 1, Batch 4, Embryo CA658-12, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\CA658-12\D2017.06.23_S0741_I647_WELL12_RUN1.jpeg
Epoch 1, Batch 4, Embryo CA658-12, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\CA658-12\D2017.06.23_S0741_I647_WELL12_RUN1.jpeg
Epoch 1, Batch 4, Embryo CA658-12, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\CA658-12\D2017.06.23_S0741_I647_WELL12_RUN1.jpeg
Epoch 1, Batch 4, Embryo CA658-12, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\CA658-12\D2017.06.23_S0741_I647_WELL12_RUN1.jpeg
Epoch 1, Batch 4, Embryo CA658-12, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\CA658-12\D2017.06.23_S0741_I647_WELL12_RUN1.jpeg
Epoch 1, Batch 4, Embryo MI820-4, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\MI820-4\D2015.09.30_S1478_I132_WELL4_RUN1.jpeg
Epoch 1, Batch 4, Embryo MI820-4, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\MI820-4\D2015.09.30_S1478_I132_WELL4_RUN1.jpeg
Epoch 1, Batch 4, Embryo MI820-4, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\MI820-4\D2015.09.30_S1478_I132_WELL4_RUN1.jpeg
Epoch 1, Batch 4, Embryo MI820-4, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\MI820-4\D2015.09.30_S1478_I132_WELL4_RUN1.jpeg
Epoch 1, Batch 4, Embryo MI820-4, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\MI820-4\D2015.09.30_S1478_I132_WELL4_RUN1.jpeg
Epoch 1, Batch 4, Embryo MI820-4, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\MI820-4\D2015.09.30_S1478_I132_WELL4_RUN1.jpeg
Epoch 1, Batch 4, Embryo MI820-4, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\MI820-4\D2015.09.30_S1478_I132_WELL4_RUN1.jpeg
Epoch 1, Batch 5, Embryo PA145-1, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\PA145-1\D2013.02.11_S0732_I132_WELL1_RUN1.jpeg
Epoch 1, Batch 5, Embryo PA145-1, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\PA145-1\D2013.02.11_S0732_I132_WELL1_RUN1.jpeg
Epoch 1, Batch 5, Embryo PA145-1, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\PA145-1\D2013.02.11_S0732_I132_WELL1_RUN1.jpeg
Epoch 1, Batch 5, Embryo PA145-1, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\PA145-1\D2013.02.11_S0732_I132_WELL1_RUN1.jpeg
Epoch 1, Batch 5, Embryo PA145-1, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\PA145-1\D2013.02.11_S0732_I132_WELL1_RUN1.jpeg
Epoch 1, Batch 5, Embryo PA145-1, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\PA145-1\D2013.02.11_S0732_I132_WELL1_RUN1.jpeg
Epoch 1, Batch 5, Embryo PA145-1, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\PA145-1\D2013.02.11_S0732_I132_WELL1_RUN1.jpeg
Epoch 1, Batch 5, Embryo CM010-10, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\CM010-10\D2016.01.11_S0291_I647_WELL10_RUN1.jpeg
Epoch 1, Batch 5, Embryo CM010-10, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\CM010-10\D2016.01.11_S0291_I647_WELL10_RUN1.jpeg
Epoch 1, Batch 5, Embryo CM010-10, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\CM010-10\D2016.01.11_S0291_I647_WELL10_RUN1.jpeg
Epoch 1, Batch 5, Embryo CM010-10, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\CM010-10\D2016.01.11_S0291_I647_WELL10_RUN1.jpeg
Epoch 1, Batch 5, Embryo CM010-10, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\CM010-10\D2016.01.11_S0291_I647_WELL10_RUN1.jpeg
Epoch 1, Batch 5, Embryo CM010-10, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\CM010-10\D2016.01.11_S0291_I647_WELL10_RUN1.jpeg
Epoch 1, Batch 5, Embryo CM010-10, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\CM010-10\D2016.01.11_S0291_I647_WELL10_RUN1.jpeg
Epoch 1, Batch 5, Embryo GC658-9, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\GC658-9\D2016.07.15_S0447_I647_WELL9_RUN1.jpeg
Epoch 1, Batch 5, Embryo GC658-9, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\GC658-9\D2016.07.15_S0447_I647_WELL9_RUN1.jpeg
Epoch 1, Batch 5, Embryo GC658-9, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\GC658-9\D2016.07.15_S0447_I647_WELL9_RUN1.jpeg
Epoch 1, Batch 5, Embryo GC658-9, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\GC658-9\D2016.07.15_S0447_I647_WELL9_RUN1.jpeg
Epoch 1, Batch 5, Embryo GC658-9, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\GC658-9\D2016.07.15_S0447_I647_WELL9_RUN1.jpeg
Epoch 1, Batch 5, Embryo GC658-9, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\GC658-9\D2016.07.15_S0447_I647_WELL9_RUN1.jpeg
Epoch 1, Batch 5, Embryo GC658-9, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\GC658-9\D2016.07.15_S0447_I647_WELL9_RUN1.jpeg
Epoch 1, Batch 5, Embryo RG434-11, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\RG434-11\D2016.05.11_S0393_I647_WELL11_RUN1.jpeg
Epoch 1, Batch 5, Embryo RG434-11, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\RG434-11\D2016.05.11_S0393_I647_WELL11_RUN1.jpeg
Epoch 1, Batch 5, Embryo RG434-11, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\RG434-11\D2016.05.11_S0393_I647_WELL11_RUN1.jpeg
Epoch 1, Batch 5, Embryo RG434-11, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\RG434-11\D2016.05.11_S0393_I647_WELL11_RUN1.jpeg
Epoch 1, Batch 5, Embryo RG434-11, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\RG434-11\D2016.05.11_S0393_I647_WELL11_RUN1.jpeg
Epoch 1, Batch 5, Embryo RG434-11, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\RG434-11\D2016.05.11_S0393_I647_WELL11_RUN1.jpeg
Epoch 1, Batch 5, Embryo RG434-11, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\RG434-11\D2016.05.11_S0393_I647_WELL11_RUN1.jpeg
Epoch 1, Batch 5, Embryo GNB477-5, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\GNB477-5\D2011.05.30_S0151_I132_WELL5_RUN1.jpeg
Epoch 1, Batch 5, Embryo GNB477-5, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\GNB477-5\D2011.05.30_S0151_I132_WELL5_RUN1.jpeg
Epoch 1, Batch 5, Embryo GNB477-5, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\GNB477-5\D2011.05.30_S0151_I132_WELL5_RUN1.jpeg
Epoch 1, Batch 5, Embryo GNB477-5, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\GNB477-5\D2011.05.30_S0151_I132_WELL5_RUN1.jpeg
Epoch 1, Batch 5, Embryo GNB477-5, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\GNB477-5\D2011.05.30_S0151_I132_WELL5_RUN1.jpeg
Epoch 1, Batch 5, Embryo GNB477-5, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\GNB477-5\D2011.05.30_S0151_I132_WELL5_RUN1.jpeg
Epoch 1, Batch 5, Embryo GNB477-5, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\GNB477-5\D2011.05.30_S0151_I132_WELL5_RUN1.jpeg
Epoch 1, Batch 5, Embryo CN473-1, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\CN473-1\D2015.05.25_S1398_I132_WELL1_RUN1.jpeg
Epoch 1, Batch 5, Embryo CN473-1, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\CN473-1\D2015.05.25_S1398_I132_WELL1_RUN1.jpeg
Epoch 1, Batch 5, Embryo CN473-1, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\CN473-1\D2015.05.25_S1398_I132_WELL1_RUN1.jpeg
Epoch 1, Batch 5, Embryo CN473-1, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\CN473-1\D2015.05.25_S1398_I132_WELL1_RUN1.jpeg
Epoch 1, Batch 5, Embryo CN473-1, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\CN473-1\D2015.05.25_S1398_I132_WELL1_RUN1.jpeg
Epoch 1, Batch 5, Embryo CN473-1, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\CN473-1\D2015.05.25_S1398_I132_WELL1_RUN1.jpeg
Epoch 1, Batch 5, Embryo CN473-1, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\CN473-1\D2015.05.25_S1398_I132_WELL1_RUN1.jpeg
Epoch 1, Batch 5, Embryo PA916-1-10, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\PA916-1-10\D2016.10.28_S1761_I132_WELL10_RUN1.jpeg
Epoch 1, Batch 5, Embryo PA916-1-10, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\PA916-1-10\D2016.10.28_S1761_I132_WELL10_RUN1.jpeg
Epoch 1, Batch 5, Embryo PA916-1-10, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\PA916-1-10\D2016.10.28_S1761_I132_WELL10_RUN1.jpeg
Epoch 1, Batch 5, Embryo PA916-1-10, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\PA916-1-10\D2016.10.28_S1761_I132_WELL10_RUN1.jpeg
